travel_record_id,company_name,nse_code,sector,travel_date,month,quarter,origin_airport,destination_airport,flight_type,cabin_class,passengers,distance_km,ef_kgco2e_per_pkm,rfi_factor,emission_kgco2e,emission_tco2e,scope,category,data_source,cost_ksh,extraction_confidence,anomaly_flag,fy_year
TRV-0003903,Taylor James and Baldwin,CNT,Manufacturing,2024-06-10,6,2,NBO,DXB,long_haul,economy,2,3541,0.3705,1.9,2623.881,2.623881,Scope 3,Cat 6 — Business travel,SAP travel booking export,53253.27,0.9557,0,2024
TRV-0004469,Ellis LLC,KJF,Retail & FMCG,2024-07-15,7,3,NBO,KIS,short_haul,economy,2,1065,0.3002,1.9,639.426,0.639426,Scope 3,Cat 6 — Business travel,SAP travel booking export,24840.57,0.9731,0,2024
TRV-0005194,Owen Johnson and Metcalfe,VWP,Hospitality,2024-08-27,8,3,NBO,ELD,short_haul,economy,4,1908,0.3002,1.9,2291.126,2.291126,Scope 3,Cat 6 — Business travel,SAP travel booking export,45453.69,0.9834,0,2024
TRV-0005215,Watkins-Jackson,IFX,Construction,2024-02-11,2,1,NBO,EBB,short_haul,economy,1,626,0.3002,1.9,187.925,0.187925,Scope 3,Cat 6 — Business travel,SAP travel booking export,6567.01,0.9867,0,2024
TRV-0006696,Abbott Pearson and Goodwin,TWI,Technology,2024-02-25,2,1,NBO,EBB,short_haul,economy,1,2782,0.3002,1.9,835.156,0.835156,Scope 3,Cat 6 — Business travel,SAP travel booking export,27275.55,0.9499,0,2024
TRV-0005452,Bailey PLC,TWB,Retail & FMCG,2024-05-30,5,2,NBO,DAR,short_haul,economy,3,1168,0.3002,1.9,1051.901,1.051901,Scope 3,Cat 6 — Business travel,SAP travel booking export,39175.79,0.9099,0,2024
TRV-0004821,Reynolds-Smith,NRJ,Banking & Finance,2024-04-26,4,2,NBO,AMS,long_haul,economy,1,9753,0.3705,1.9,3613.487,3.613487,Scope 3,Cat 6 — Business travel,SAP travel booking export,78339.16,0.9319,0,2024
TRV-0000324,Reynolds Brown and Jones,AFT,Agriculture,2024-11-07,11,4,NBO,HKG,long_haul,business,2,11756,0.8151,1.9,19164.631,19.164631,Scope 3,Cat 6 — Business travel,SAP travel booking export,240535.05,0.9106,0,2024
TRV-0000100,Taylor Inc,MIF,Retail & FMCG,2024-12-18,12,4,NBO,BOM,long_haul,business,3,8496,0.8151,1.9,20775.269,20.775269,Scope 3,Cat 6 — Business travel,SAP travel booking export,281978.47,0.9508,0,2024
TRV-0004224,Jones Austin and Turner,UNZ,Banking & Finance,2024-12-31,12,4,NBO,LHR,long_haul,business,1,7639,0.8151,1.9,6226.549,6.226549,Scope 3,Cat 6 — Business travel,SAP travel booking export,96284.65,0.9885,0,2024
TRV-0004153,Green LLC,QVL,Healthcare,2024-05-13,5,2,NBO,MBA,short_haul,economy,3,1570,0.3002,1.9,1413.942,1.413942,Scope 3,Cat 6 — Business travel,SAP travel booking export,25662.65,0.9276,0,2024
TRV-0000234,Brown-Barlow,JJG,Real Estate,2024-07-23,7,3,NBO,MBA,short_haul,economy,3,2297,0.3002,1.9,2068.678,2.068678,Scope 3,Cat 6 — Business travel,SAP travel booking export,55792.95,0.9119,0,2024
TRV-0000456,Holmes-Cox,EVA,Energy & Petroleum,2024-03-20,3,1,NBO,JRO,short_haul,economy,1,515,0.3002,1.9,154.603,0.154603,Scope 3,Cat 6 — Business travel,SAP travel booking export,2368.71,0.9229,0,2024
TRV-0004476,Ellis LLC,KJF,Retail & FMCG,2024-09-12,9,3,NBO,DXB,long_haul,business,1,10688,0.8151,1.9,8711.789,8.711789,Scope 3,Cat 6 — Business travel,SAP travel booking export,48648.53,0.8935,0,2024
TRV-0005761,Wright Harris and Clark,NBG,Insurance,2024-01-02,1,1,NBO,KIS,short_haul,economy,4,1546,0.3002,1.9,1856.437,1.856437,Scope 3,Cat 6 — Business travel,SAP travel booking export,61067.37,0.9625,0,2024
TRV-0000835,Mann Ltd,QOC,Retail & FMCG,2024-09-18,9,3,NBO,DXB,long_haul,economy,1,11921,0.3705,1.9,4416.73,4.41673,Scope 3,Cat 6 — Business travel,SAP travel booking export,165805.24,0.9477,0,2024
TRV-0002578,Taylor Anderson and Day,MQC,Logistics,2024-08-21,8,3,NBO,DXB,long_haul,economy,4,8167,0.3705,1.9,12103.494,12.103494,Scope 3,Cat 6 — Business travel,SAP travel booking export,450352.02,0.9824,0,2024
TRV-0000778,Dyer-Norris,EIZ,Energy & Petroleum,2024-10-26,10,4,NBO,LHR,long_haul,economy,2,7264,0.3705,1.9,5382.624,5.382624,Scope 3,Cat 6 — Business travel,SAP travel booking export,126170.62,0.9397,0,2024
TRV-0004063,Ryan Cook and Wilkinson,LLX,Education,2024-08-15,8,3,NBO,EBB,short_haul,economy,1,1718,0.3002,1.9,515.744,0.515744,Scope 3,Cat 6 — Business travel,SAP travel booking export,20329.53,0.9062,0,2024
TRV-0003072,Warren Cooper and Morgan,BJF,Logistics,2024-05-14,5,2,NBO,KIS,short_haul,economy,2,2931,0.3002,1.9,1759.772,1.759772,Scope 3,Cat 6 — Business travel,SAP travel booking export,36031.64,0.8952,0,2024
TRV-0000866,Thompson-Campbell,EMA,Banking & Finance,2024-05-24,5,2,NBO,MBA,short_haul,economy,2,2675,0.3002,1.9,1606.07,1.60607,Scope 3,Cat 6 — Business travel,SAP travel booking export,44023.96,0.9528,0,2024
TRV-0003407,Edwards Taylor and Williams,GIT,Manufacturing,2024-05-19,5,2,NBO,DXB,long_haul,economy,3,12986,0.3705,1.9,14433.939,14.433939,Scope 3,Cat 6 — Business travel,SAP travel booking export,467769.91,0.8905,0,2024
TRV-0000135,Harding Osborne and Wilson,FLR,Logistics,2024-03-04,3,1,NBO,AMS,long_haul,economy,4,8231,0.3705,1.9,12198.342,12.198342,Scope 3,Cat 6 — Business travel,SAP travel booking export,437853.7,0.9246,0,2024
TRV-0002604,Griffiths PLC,SIU,Education,2024-07-23,7,3,NBO,JRO,short_haul,economy,3,2635,0.3002,1.9,2373.081,2.373081,Scope 3,Cat 6 — Business travel,SAP travel booking export,95503.18,0.9872,0,2024
TRV-0000228,Brown-Barlow,JJG,Real Estate,2024-06-01,6,2,NBO,ELD,short_haul,economy,2,2708,0.3002,1.9,1625.883,1.625883,Scope 3,Cat 6 — Business travel,SAP travel booking export,53605.58,0.9703,0,2024
TRV-0002113,Iqbal Young and Ingram,AWI,Telecommunications,2024-02-18,2,1,NBO,KIS,short_haul,economy,1,744,0.3002,1.9,223.349,0.223349,Scope 3,Cat 6 — Business travel,SAP travel booking export,8375.85,0.9121,0,2024
TRV-0000708,Hughes-Perry,RTF,Insurance,2024-05-07,5,2,NBO,CDG,long_haul,economy,1,3534,0.3705,1.9,1309.347,1.309347,Scope 3,Cat 6 — Business travel,SAP travel booking export,35579.96,0.9028,0,2024
TRV-0000947,Walker Harrison and Hargreaves,DDW,Retail & FMCG,2024-09-27,9,3,NBO,EBB,short_haul,economy,1,3107,0.3002,1.9,932.721,0.932721,Scope 3,Cat 6 — Business travel,SAP travel booking export,30383.15,0.9808,0,2024
TRV-0001534,Freeman Inc,MNU,Healthcare,2024-01-24,1,1,NBO,JRO,short_haul,economy,2,532,0.3002,1.9,319.413,0.319413,Scope 3,Cat 6 — Business travel,SAP travel booking export,10830.05,0.982,0,2024
TRV-0000832,Mann Ltd,QOC,Retail & FMCG,2024-04-18,4,2,MBA,KIS,short_haul,economy,1,3409,0.3002,1.9,1023.382,1.023382,Scope 3,Cat 6 — Business travel,SAP travel booking export,28104.82,0.8846,0,2024
TRV-0001968,Lee LLC,OYJ,Manufacturing,2024-08-15,8,3,NBO,ELD,short_haul,economy,3,2892,0.3002,1.9,2604.535,2.604535,Scope 3,Cat 6 — Business travel,SAP travel booking export,86897.43,0.9104,0,2024
TRV-0000985,Ward-Thompson,IEY,Hospitality,2024-11-10,11,4,NBO,KIS,short_haul,economy,2,247,0.3002,1.9,148.299,0.148299,Scope 3,Cat 6 — Business travel,SAP travel booking export,4078.63,0.9599,0,2024
TRV-0002567,Taylor Anderson and Day,MQC,Logistics,2024-01-23,1,1,NBO,CPT,long_haul,economy,4,5387,0.3705,1.9,7983.534,7.983534,Scope 3,Cat 6 — Business travel,SAP travel booking export,216457.44,0.8982,0,2024
TRV-0003163,Williams Campbell and Harrison,BGH,Agriculture,2024-12-05,12,4,NBO,ADD,short_haul,economy,3,772,0.3002,1.9,695.263,0.695263,Scope 3,Cat 6 — Business travel,SAP travel booking export,18456.63,0.9189,0,2024
TRV-0004528,Smith Lawrence and Jennings,EMD,Healthcare,2024-05-11,5,2,NBO,HKG,long_haul,business,4,10889,0.8151,1.9,35502.496,35.502496,Scope 3,Cat 6 — Business travel,SAP travel booking export,286407.06,0.9287,0,2024
TRV-0000865,Thompson-Campbell,EMA,Banking & Finance,2024-02-07,2,1,NBO,BOM,long_haul,business,1,8018,0.8151,1.9,6535.472,6.535472,Scope 3,Cat 6 — Business travel,SAP travel booking export,50627.54,0.9723,0,2024
TRV-0000342,White Holmes and Anderson,RJL,Energy & Petroleum,2024-11-18,11,4,NBO,JRO,short_haul,economy,4,3296,0.3002,1.9,3957.837,3.957837,Scope 3,Cat 6 — Business travel,SAP travel booking export,153781.86,0.9367,0,2024
TRV-0003744,Brown-Griffiths,UYK,Healthcare,2024-05-13,5,2,NBO,AMS,long_haul,economy,4,10133,0.3705,1.9,15017.106,15.017106,Scope 3,Cat 6 — Business travel,SAP travel booking export,192531.89,0.8841,0,2024
TRV-0000508,Hicks-Williams,QOQ,Agriculture,2024-05-29,5,2,NBO,EBB,short_haul,economy,1,1288,0.3002,1.9,386.658,0.386658,Scope 3,Cat 6 — Business travel,SAP travel booking export,13866.52,0.8929,0,2024
TRV-0005917,Wilson Howard and Watson,SQR,Telecommunications,2024-10-17,10,4,NBO,MBA,short_haul,economy,3,3490,0.3002,1.9,3143.094,3.143094,Scope 3,Cat 6 — Business travel,SAP travel booking export,110954.22,0.9894,0,2024
TRV-0002145,Dixon-Chan,XXA,Energy & Petroleum,2024-11-17,11,4,NBO,MBA,short_haul,economy,3,2500,0.3002,1.9,2251.5,2.2515,Scope 3,Cat 6 — Business travel,SAP travel booking export,38780.26,0.8809,0,2024
TRV-0003146,Potts Group,HPI,Technology,2024-04-26,4,2,NBO,LHR,long_haul,economy,1,3541,0.3705,1.9,1311.94,1.31194,Scope 3,Cat 6 — Business travel,SAP travel booking export,20116.8,0.909,0,2024
TRV-0006218,Harper Booth and Taylor,CSP,Manufacturing,2024-08-28,8,3,NBO,ADD,short_haul,economy,4,473,0.3002,1.9,567.978,0.567978,Scope 3,Cat 6 — Business travel,SAP travel booking export,11908.29,0.9743,0,2024
TRV-0000191,Richards-Morley,PYF,Banking & Finance,2024-04-19,4,2,NBO,JRO,short_haul,economy,4,445,0.3002,1.9,534.356,0.534356,Scope 3,Cat 6 — Business travel,SAP travel booking export,24129.69,0.9545,0,2024
TRV-0001641,Elliott PLC,KZH,Telecommunications,2024-05-25,5,2,NBO,KIS,short_haul,economy,1,1718,0.3002,1.9,515.744,0.515744,Scope 3,Cat 6 — Business travel,SAP travel booking export,13085.73,0.9292,0,2024
TRV-0000051,Hancock Harrison and Vincent,MZM,Media,2024-01-29,1,1,NBO,BOM,long_haul,economy,4,5003,0.3705,1.9,7414.446,7.414446,Scope 3,Cat 6 — Business travel,SAP travel booking export,240690.82,0.9229,0,2024
TRV-0005802,Turner Group,DYT,Retail & FMCG,2024-04-01,4,2,NBO,ELD,short_haul,economy,3,2169,0.3002,1.9,1953.401,1.953401,Scope 3,Cat 6 — Business travel,SAP travel booking export,47911.33,0.9357,0,2024
TRV-0004733,Watts-Hill,AQL,Telecommunications,2024-01-31,1,1,NBO,SIN,long_haul,economy,2,3732,0.3705,1.9,2765.412,2.765412,Scope 3,Cat 6 — Business travel,SAP travel booking export,30141.53,0.8868,0,2024
TRV-0005377,Clarke-Wall,SUX,Healthcare,2024-06-01,6,2,NBO,JRO,short_haul,economy,3,2911,0.3002,1.9,2621.647,2.621647,Scope 3,Cat 6 — Business travel,SAP travel booking export,94870.83,0.9599,0,2024
TRV-0003946,Hussain Group,CAM,Education,2024-10-06,10,4,NBO,EBB,short_haul,economy,1,1460,0.3002,1.9,438.292,0.438292,Scope 3,Cat 6 — Business travel,SAP travel booking export,18919.67,0.9102,0,2024
TRV-0001198,Thorpe Murray and Thomas,QXR,Banking & Finance,2024-12-02,12,4,NBO,ELD,short_haul,economy,1,389,0.3002,1.9,116.778,0.116778,Scope 3,Cat 6 — Business travel,SAP travel booking export,5289.76,0.9628,0,2024
TRV-0006254,Read Newman and Morgan,RMV,Education,2024-05-07,5,2,NBO,AMS,long_haul,economy,3,11268,0.3705,1.9,12524.382,12.524382,Scope 3,Cat 6 — Business travel,SAP travel booking export,390787.83,0.9471,0,2024
TRV-0000636,Cartwright Inc,AEW,Hospitality,2024-04-28,4,2,NBO,JNB,long_haul,business,2,10765,0.8151,1.9,17549.103,17.549103,Scope 3,Cat 6 — Business travel,SAP travel booking export,180150.62,0.9863,0,2024
TRV-0006336,Henderson Cooper and Mitchell,WQL,Retail & FMCG,2024-07-24,7,3,NBO,DXB,long_haul,economy,3,5858,0.3705,1.9,6511.167,6.511167,Scope 3,Cat 6 — Business travel,SAP travel booking export,166413.09,0.9572,0,2024
TRV-0005309,Jones and Sons,FUZ,Technology,2024-10-11,10,4,NBO,ELD,short_haul,economy,1,1635,0.3002,1.9,490.827,0.490827,Scope 3,Cat 6 — Business travel,SAP travel booking export,18083.01,0.9327,0,2024
TRV-0001741,Davis Group,GOP,Telecommunications,2024-10-27,10,4,NBO,ELD,short_haul,economy,4,2865,0.3002,1.9,3440.292,3.440292,Scope 3,Cat 6 — Business travel,SAP travel booking export,153471.49,0.8869,0,2024
TRV-0000912,Booth PLC,GEA,Media,2024-09-11,9,3,NBO,EBB,short_haul,economy,2,3056,0.3002,1.9,1834.822,1.834822,Scope 3,Cat 6 — Business travel,SAP travel booking export,58283.88,0.9741,0,2024
TRV-0004610,Andrews Group,UBU,Manufacturing,2024-01-12,1,1,NBO,ELD,short_haul,economy,3,543,0.3002,1.9,489.026,0.489026,Scope 3,Cat 6 — Business travel,SAP travel booking export,19851.65,0.8955,0,2024
TRV-0004985,Wilkinson Inc,BSX,Manufacturing,2024-08-07,8,3,NBO,ADD,short_haul,economy,2,2880,0.3002,1.9,1729.152,1.729152,Scope 3,Cat 6 — Business travel,SAP travel booking export,37195.62,0.9435,0,2024
TRV-0004043,Murphy Group,DQG,Retail & FMCG,2024-08-25,8,3,NBO,DAR,short_haul,economy,1,353,0.3002,1.9,105.971,0.105971,Scope 3,Cat 6 — Business travel,SAP travel booking export,2076.26,0.8947,0,2024
TRV-0001681,Jones-Matthews,YZP,Real Estate,2024-11-26,11,4,NBO,DAR,short_haul,economy,1,1994,0.3002,1.9,598.599,0.598599,Scope 3,Cat 6 — Business travel,SAP travel booking export,15346.89,0.9629,0,2024
TRV-0002394,Stokes Williams and Fuller,XVL,Banking & Finance,2024-08-22,8,3,NBO,HKG,long_haul,economy,2,11112,0.3705,1.9,8233.992,8.233992,Scope 3,Cat 6 — Business travel,SAP travel booking export,156448.78,0.884,0,2024
TRV-0000208,Walker and Sons,TOT,Insurance,2024-04-30,4,2,NBO,CDG,long_haul,economy,3,3885,0.3705,1.9,4318.178,4.318178,Scope 3,Cat 6 — Business travel,SAP travel booking export,85552.13,0.8973,0,2024
TRV-0002597,Gray Jones and Evans,YRG,Technology,2024-05-25,5,2,NBO,JNB,long_haul,economy,4,10236,0.3705,1.9,15169.752,15.169752,Scope 3,Cat 6 — Business travel,SAP travel booking export,572770.13,0.8979,0,2024
TRV-0000580,Clark Smith and Campbell,HME,Hospitality,2024-09-28,9,3,NBO,ELD,short_haul,economy,2,1921,0.3002,1.9,1153.368,1.153368,Scope 3,Cat 6 — Business travel,SAP travel booking export,35542.44,0.8898,0,2024
TRV-0004384,Graham-Quinn,WRC,Real Estate,2024-05-08,5,2,NBO,BOM,long_haul,business,1,11452,0.8151,1.9,9334.525,9.334525,Scope 3,Cat 6 — Business travel,SAP travel booking export,121081.4,0.9258,0,2024
TRV-0005124,Williams Clements and Gray,CSL,Hospitality,2024-04-05,4,2,NBO,JRO,short_haul,economy,3,1196,0.3002,1.9,1077.118,1.077118,Scope 3,Cat 6 — Business travel,SAP travel booking export,26929.88,0.9801,0,2024
TRV-0005152,Bailey Inc,IQR,Media,2024-05-15,5,2,NBO,DXB,long_haul,business,2,3205,0.8151,1.9,5224.791,5.224791,Scope 3,Cat 6 — Business travel,SAP travel booking export,85503.42,0.9559,0,2024
TRV-0006441,James PLC,DMD,Logistics,2024-09-13,9,3,NBO,ADD,short_haul,economy,2,934,0.3002,1.9,560.774,0.560774,Scope 3,Cat 6 — Business travel,SAP travel booking export,10472.41,0.9138,0,2024
TRV-0005648,Farmer Clarke and Hargreaves,IMU,Media,2024-11-17,11,4,NBO,EBB,short_haul,economy,3,1740,0.3002,1.9,1567.044,1.567044,Scope 3,Cat 6 — Business travel,SAP travel booking export,28077.81,0.9598,0,2024
TRV-0002911,Harris Hudson and Taylor,GYN,Insurance,2024-04-09,4,2,NBO,JRO,short_haul,economy,1,1422,0.3002,1.9,426.884,0.426884,Scope 3,Cat 6 — Business travel,SAP travel booking export,17634.93,0.9743,0,2024
TRV-0004069,Ryan Cook and Wilkinson,LLX,Education,2024-03-12,3,1,NBO,ADD,short_haul,economy,2,1273,0.3002,1.9,764.309,0.764309,Scope 3,Cat 6 — Business travel,SAP travel booking export,18520.06,0.8941,0,2024
TRV-0004526,Smith Lawrence and Jennings,EMD,Healthcare,2024-01-25,1,1,MBA,KIS,short_haul,economy,1,1709,0.3002,1.9,513.042,0.513042,Scope 3,Cat 6 — Business travel,SAP travel booking export,11403.94,0.9779,0,2024
TRV-0001961,Lee LLC,OYJ,Manufacturing,2024-02-14,2,1,NBO,EBB,short_haul,economy,1,2724,0.3002,1.9,817.745,0.817745,Scope 3,Cat 6 — Business travel,SAP travel booking export,22604.37,0.8965,0,2024
TRV-0004211,Collins-Ward,BWQ,Telecommunications,2024-06-29,6,2,NBO,AMS,long_haul,economy,3,12068,0.3705,1.9,13413.582,13.413582,Scope 3,Cat 6 — Business travel,SAP travel booking export,459203.46,0.9737,0,2024
TRV-0005550,Murray-Norris,PWP,Telecommunications,2024-11-16,11,4,NBO,JRO,short_haul,economy,4,1464,0.3002,1.9,1757.971,1.757971,Scope 3,Cat 6 — Business travel,SAP travel booking export,25353.16,0.9492,0,2024
TRV-0000435,Harvey-Sutton,CPM,Manufacturing,2024-08-29,8,3,NBO,KIS,short_haul,economy,1,1440,0.3002,1.9,432.288,0.432288,Scope 3,Cat 6 — Business travel,SAP travel booking export,9567.75,0.9782,0,2024
TRV-0002676,Brown Inc,OGX,Education,2024-11-02,11,4,NBO,EBB,short_haul,economy,1,3444,0.3002,1.9,1033.889,1.033889,Scope 3,Cat 6 — Business travel,SAP travel booking export,22680.52,0.9493,0,2024
TRV-0000507,Hicks-Williams,QOQ,Agriculture,2024-08-21,8,3,NBO,HKG,long_haul,business,2,3449,0.8151,1.9,5622.56,5.62256,Scope 3,Cat 6 — Business travel,SAP travel booking export,41724.11,0.8901,0,2024
TRV-0002811,Williams PLC,DZY,Healthcare,2024-03-14,3,1,NBO,DAR,short_haul,economy,1,785,0.3002,1.9,235.657,0.235657,Scope 3,Cat 6 — Business travel,SAP travel booking export,9863.26,0.8964,0,2024
TRV-0001490,Farrell Inc,ISR,Construction,2024-05-26,5,2,NBO,DAR,short_haul,economy,3,2658,0.3002,1.9,2393.795,2.393795,Scope 3,Cat 6 — Business travel,SAP travel booking export,56159.04,0.9358,0,2024
TRV-0006068,Smith Ltd,OVR,Manufacturing,2024-10-13,10,4,NBO,HKG,long_haul,business,2,7874,0.8151,1.9,12836.195,12.836195,Scope 3,Cat 6 — Business travel,SAP travel booking export,181740.76,0.9086,0,2024
TRV-0002559,Wright Gray and Flynn,DMF,Banking & Finance,2024-05-04,5,2,NBO,JNB,long_haul,business,2,12678,0.8151,1.9,20667.676,20.667676,Scope 3,Cat 6 — Business travel,SAP travel booking export,323140.2,0.9392,0,2024
TRV-0001208,Green Chapman and Butler,UQL,Technology,2024-08-17,8,3,NBO,ELD,short_haul,economy,1,2184,0.3002,1.9,655.637,0.655637,Scope 3,Cat 6 — Business travel,SAP travel booking export,15853.58,0.8935,0,2024
TRV-0005274,Payne-Scott,SFN,Hospitality,2024-10-17,10,4,MBA,KIS,short_haul,economy,4,3438,0.3002,1.9,4128.35,4.12835,Scope 3,Cat 6 — Business travel,SAP travel booking export,158752.17,0.9296,0,2024
TRV-0002270,Walker Inc,BHZ,Agriculture,2024-11-30,11,4,NBO,DXB,long_haul,economy,3,9237,0.3705,1.9,10266.925,10.266925,Scope 3,Cat 6 — Business travel,SAP travel booking export,190445.84,0.9395,0,2024
TRV-0001329,Waters Brown and Morris,NUR,Technology,2024-02-23,2,1,NBO,CPT,long_haul,business,2,5366,0.8151,1.9,8747.653,8.747653,Scope 3,Cat 6 — Business travel,SAP travel booking export,67431.19,0.9212,0,2024
TRV-0001396,Dunn Marsden and Harris,DSB,Technology,2024-07-20,7,3,NBO,KIS,short_haul,economy,1,479,0.3002,1.9,143.796,0.143796,Scope 3,Cat 6 — Business travel,SAP travel booking export,6188.47,0.8811,0,2024
TRV-0003385,Roberts Smith and Newman,QEH,Healthcare,2024-04-26,4,2,NBO,KIS,short_haul,economy,3,992,0.3002,1.9,893.395,0.893395,Scope 3,Cat 6 — Business travel,SAP travel booking export,36468.95,0.9463,0,2024
TRV-0001819,Harrison-O'Brien,URT,Telecommunications,2024-09-17,9,3,MBA,KIS,short_haul,economy,1,3475,0.3002,1.9,1043.195,1.043195,Scope 3,Cat 6 — Business travel,SAP travel booking export,19946.7,0.9603,0,2024
TRV-0002631,Mason and Sons,SQG,Media,2024-07-16,7,3,NBO,JNB,long_haul,business,3,9303,0.8151,1.9,22748.626,22.748626,Scope 3,Cat 6 — Business travel,SAP travel booking export,156289.64,0.9874,0,2024
TRV-0002886,Harris Pearson and Hussain,DAK,Education,2024-05-14,5,2,NBO,DXB,long_haul,economy,4,5256,0.3705,1.9,7789.392,7.789392,Scope 3,Cat 6 — Business travel,SAP travel booking export,154720.43,0.9769,0,2024
TRV-0004401,Brown LLC,GWD,Real Estate,2024-09-18,9,3,NBO,EBB,short_haul,economy,2,565,0.3002,1.9,339.226,0.339226,Scope 3,Cat 6 — Business travel,SAP travel booking export,8055.35,0.9204,0,2024
TRV-0003875,Moran Hall and Robertson,PSK,Logistics,2024-04-17,4,2,NBO,SIN,long_haul,economy,4,7026,0.3705,1.9,10412.532,10.412532,Scope 3,Cat 6 — Business travel,SAP travel booking export,321559.78,0.9579,0,2024
TRV-0004533,Smith Lawrence and Jennings,EMD,Healthcare,2024-02-03,2,1,NBO,JRO,short_haul,economy,2,2524,0.3002,1.9,1515.41,1.51541,Scope 3,Cat 6 — Business travel,SAP travel booking export,59870.17,0.914,0,2024
TRV-0003238,Evans-Johnston,RYO,Real Estate,2024-07-01,7,3,NBO,DXB,long_haul,business,4,11174,0.8151,1.9,36431.71,36.43171,Scope 3,Cat 6 — Business travel,SAP travel booking export,227696.0,0.9183,0,2024
TRV-0000114,Nicholson LLC,YDL,Manufacturing,2024-02-10,2,1,NBO,CDG,long_haul,business,1,4351,0.8151,1.9,3546.5,3.5465,Scope 3,Cat 6 — Business travel,SAP travel booking export,29516.87,0.91,0,2024
TRV-0002869,Porter-Francis,LRI,Telecommunications,2024-07-12,7,3,NBO,ELD,short_haul,economy,2,729,0.3002,1.9,437.692,0.437692,Scope 3,Cat 6 — Business travel,SAP travel booking export,9374.54,0.9391,0,2024
TRV-0001596,Williams Harding and Read,VSU,Retail & FMCG,2024-12-18,12,4,NBO,DAR,short_haul,economy,3,1787,0.3002,1.9,1609.372,1.609372,Scope 3,Cat 6 — Business travel,SAP travel booking export,28847.56,0.9586,0,2024
TRV-0005394,Morton-Oliver,ZLI,Technology,2024-10-21,10,4,NBO,BOM,long_haul,economy,4,6584,0.3705,1.9,9757.488,9.757488,Scope 3,Cat 6 — Business travel,SAP travel booking export,344145.9,0.9052,0,2024
TRV-0004343,Foster Ltd,FDD,Hospitality,2024-07-19,7,3,NBO,HKG,long_haul,business,4,4445,0.8151,1.9,14492.478,14.492478,Scope 3,Cat 6 — Business travel,SAP travel booking export,86803.25,0.9226,0,2024
TRV-0004690,Wood West and Wilson,KUM,Education,2024-06-25,6,2,NBO,JRO,short_haul,economy,4,2108,0.3002,1.9,2531.286,2.531286,Scope 3,Cat 6 — Business travel,SAP travel booking export,116927.61,0.9438,0,2024
TRV-0000081,Taylor Inc,MIF,Retail & FMCG,2024-02-02,2,1,NBO,KIS,short_haul,economy,1,509,0.3002,1.9,152.802,0.152802,Scope 3,Cat 6 — Business travel,SAP travel booking export,4113.28,0.9581,0,2024
TRV-0004031,Taylor-Hilton,VZY,Real Estate,2024-01-16,1,1,NBO,CPT,long_haul,economy,3,6089,0.3705,1.9,6767.924,6.767924,Scope 3,Cat 6 — Business travel,SAP travel booking export,99030.03,0.9316,0,2024
TRV-0005502,Yates Phillips and Armstrong,WLK,Retail & FMCG,2024-02-16,2,1,NBO,EBB,short_haul,economy,3,983,0.3002,1.9,885.29,0.88529,Scope 3,Cat 6 — Business travel,SAP travel booking export,33759.44,0.9262,0,2024
TRV-0003842,Martin-Tucker,UAV,Healthcare,2024-06-09,6,2,NBO,JRO,short_haul,economy,1,1230,0.3002,1.9,369.246,0.369246,Scope 3,Cat 6 — Business travel,SAP travel booking export,11972.72,0.9162,0,2024
TRV-0001981,Morton Lynch and Cooke,PGO,Real Estate,2024-10-31,10,4,NBO,DXB,long_haul,economy,4,12128,0.3705,1.9,17973.696,17.973696,Scope 3,Cat 6 — Business travel,SAP travel booking export,624632.31,0.9573,0,2024
TRV-0004122,Bruce-Buckley,OBJ,Media,2024-02-19,2,1,NBO,HKG,long_haul,economy,3,6349,0.3705,1.9,7056.913,7.056913,Scope 3,Cat 6 — Business travel,SAP travel booking export,106832.05,0.9879,0,2024
TRV-0003608,Clarke Cooper and Cunningham,TRZ,Banking & Finance,2024-07-25,7,3,NBO,ELD,short_haul,economy,3,3198,0.3002,1.9,2880.119,2.880119,Scope 3,Cat 6 — Business travel,SAP travel booking export,40876.85,0.9442,0,2024
TRV-0006601,Baker-Wright,WGY,Agriculture,2024-03-13,3,1,NBO,DXB,long_haul,business,3,8991,0.8151,1.9,21985.692,21.985692,Scope 3,Cat 6 — Business travel,SAP travel booking export,199233.95,0.9546,0,2024
TRV-0000883,Evans and Sons,BZS,Technology,2024-05-30,5,2,NBO,JRO,short_haul,economy,2,3036,0.3002,1.9,1822.814,1.822814,Scope 3,Cat 6 — Business travel,SAP travel booking export,72397.01,0.9276,0,2024
TRV-0004128,Bruce-Buckley,OBJ,Media,2024-10-13,10,4,NBO,ELD,short_haul,economy,2,430,0.3002,1.9,258.172,0.258172,Scope 3,Cat 6 — Business travel,SAP travel booking export,5727.91,0.9271,0,2024
TRV-0000751,Webb-Bailey,FMS,Energy & Petroleum,2024-01-18,1,1,NBO,MBA,short_haul,economy,3,3318,0.3002,1.9,2988.191,2.988191,Scope 3,Cat 6 — Business travel,SAP travel booking export,58168.17,0.9612,0,2024
TRV-0006367,Ali-Carter,YCN,Healthcare,2024-12-01,12,4,NBO,DAR,short_haul,economy,2,1698,0.3002,1.9,1019.479,1.019479,Scope 3,Cat 6 — Business travel,SAP travel booking export,14810.84,0.9115,0,2024
