commute_record_id,company_name,nse_code,sector,employee_id,county_residence,commute_mode,one_way_km,working_days_pa,annual_commute_km,ef_kgco2e_per_km,emission_kgco2e,emission_tco2e,scope,category,data_source,survey_year,anomaly_flag,fy_year
CMT-0011543,Clarke-Joyce,AYC,Banking & Finance,EMP-AYC-11543,Kisumu,taxi_cab,8.4,163,2738.4,0.17,465.528,0.465528,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013985,Johnson Russell and Baldwin,JFW,Technology,EMP-JFW-13985,Kisumu,private_car,17.5,168,5880.0,0.17,999.6,0.9996,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006352,Dunn Inc,FDE,Retail & FMCG,EMP-FDE-06352,Meru,boda_boda,20.5,168,6888.0,0.113,778.344,0.778344,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014765,Ward-John,QXC,Real Estate,EMP-QXC-14765,Thika,private_car,19.4,197,7643.6,0.17,1299.412,1.299412,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003613,Williams Inc,YFO,Banking & Finance,EMP-YFO-03613,Nakuru,boda_boda,12.3,216,5313.6,0.113,600.437,0.600437,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0001197,Warren Crawford and Smith,FNI,Hospitality,EMP-FNI-01197,Thika,boda_boda,10.0,185,3700.0,0.113,418.1,0.4181,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002237,Weston-Smith,HKA,Healthcare,EMP-HKA-02237,Kitui,matatu_14seater,24.7,182,8990.8,0.089,800.181,0.800181,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008470,Johnson LLC,PIM,Manufacturing,EMP-PIM-08470,Mombasa,matatu_14seater,10.6,180,3816.0,0.089,339.624,0.339624,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012106,Day LLC,VXX,Technology,EMP-VXX-12106,Kilifi,boda_boda,13.5,168,4536.0,0.113,512.568,0.512568,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002939,Ferguson and Sons,PVN,Technology,EMP-PVN-02939,Nyeri,matatu_14seater,11.9,207,4926.6,0.089,438.467,0.438467,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003165,Holland Ltd,EXO,Energy & Petroleum,EMP-EXO-03165,Kilifi,company_bus,47.3,184,17406.4,0.029,504.786,0.504786,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003504,Griffiths Group,EBC,Real Estate,EMP-EBC-03504,Garissa,matatu_14seater,13.6,200,5440.0,0.089,484.16,0.48416,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011822,Preston-Miller,NYQ,Logistics,EMP-NYQ-11822,Thika,private_car,12.8,231,5913.6,0.17,1005.312,1.005312,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002505,Webb and Sons,UGP,Manufacturing,EMP-UGP-02505,Eldoret,boda_boda,10.9,182,3967.6,0.113,448.339,0.448339,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007450,Brown Group,VIZ,Retail & FMCG,EMP-VIZ-07450,Kakamega,walk_or_cycle,2.0,227,908.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010093,Read-McKenzie,MOX,Healthcare,EMP-MOX-10093,Nakuru,company_bus,29.9,230,13754.0,0.029,398.866,0.398866,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0005849,Jones-Giles,RET,Insurance,EMP-RET-05849,Mombasa,boda_boda,14.8,190,5624.0,0.113,635.512,0.635512,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011524,Clarke-Joyce,AYC,Banking & Finance,EMP-AYC-11524,Nyeri,boda_boda,13.8,211,5823.6,0.113,658.067,0.658067,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012082,Day LLC,VXX,Technology,EMP-VXX-12082,Mombasa,walk_or_cycle,5.4,202,2181.6,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008721,Turner-Bailey,FZR,Banking & Finance,EMP-FZR-08721,Meru,matatu_14seater,18.8,227,8535.2,0.089,759.633,0.759633,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013673,Watson-Gill,NYO,Real Estate,EMP-NYO-13673,Machakos,private_car,22.7,186,8444.4,0.17,1435.548,1.435548,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012242,Matthews-Hartley,OMW,Agriculture,EMP-OMW-12242,Eldoret,matatu_14seater,29.6,193,11425.6,0.089,1016.878,1.016878,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000242,Tyler Oliver and Taylor,UKA,Energy & Petroleum,EMP-UKA-00242,Eldoret,private_car,20.9,210,8778.0,0.17,1492.26,1.49226,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006397,Kelly-Rowe,ZPW,Banking & Finance,EMP-ZPW-06397,Kisumu,matatu_14seater,10.3,180,3708.0,0.089,330.012,0.330012,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011984,Rees and Sons,YRG,Manufacturing,EMP-YRG-11984,Machakos,matatu_14seater,16.3,168,5476.8,0.089,487.435,0.487435,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009577,Williams PLC,OUD,Insurance,EMP-OUD-09577,Nyeri,matatu_14seater,24.0,185,8880.0,0.089,790.32,0.79032,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011255,Clarke PLC,SIB,Manufacturing,EMP-SIB-11255,Kakamega,private_car,21.1,197,8313.4,0.17,1413.278,1.413278,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010398,Wheeler Brooks and Wilson,XUM,Telecommunications,EMP-XUM-10398,Kisii,boda_boda,20.6,171,7045.2,0.113,796.108,0.796108,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004409,Kirk Chan and Page,QRK,Education,EMP-QRK-04409,Nyeri,matatu_14seater,24.4,181,8832.8,0.089,786.119,0.786119,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011630,Williams Khan and Grant,MIY,Logistics,EMP-MIY-11630,Eldoret,boda_boda,11.8,194,4578.4,0.113,517.359,0.517359,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009893,Spencer LLC,KXK,Real Estate,EMP-KXK-09893,Eldoret,private_car,15.2,171,5198.4,0.17,883.728,0.883728,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006234,Howarth-Gray,SCZ,Agriculture,EMP-SCZ-06234,Embu,private_car,11.9,170,4046.0,0.17,687.82,0.68782,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002115,Harrison-Bradshaw,KXM,Retail & FMCG,EMP-KXM-02115,Kisumu,train_sgr,51.4,168,17270.4,0.021,362.678,0.362678,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006636,Hart Group,QEN,Construction,EMP-QEN-06636,Meru,boda_boda,16.0,173,5536.0,0.113,625.568,0.625568,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008841,Patel and Sons,VKG,Manufacturing,EMP-VKG-08841,Meru,matatu_14seater,19.6,174,6820.8,0.089,607.051,0.607051,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003900,Davison Thompson and Begum,BWY,Insurance,EMP-BWY-03900,Kakamega,walk_or_cycle,4.2,185,1554.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010020,White and Sons,SRU,Energy & Petroleum,EMP-SRU-10020,Nyeri,private_car,29.5,223,13157.0,0.17,2236.69,2.23669,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010394,Wheeler Brooks and Wilson,XUM,Telecommunications,EMP-XUM-10394,Garissa,taxi_cab,15.1,194,5858.8,0.17,995.996,0.995996,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009227,Knowles Ltd,IMM,Energy & Petroleum,EMP-IMM-09227,Thika,company_bus,54.2,225,24390.0,0.029,707.31,0.70731,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0001337,Brooks PLC,BJR,Energy & Petroleum,EMP-BJR-01337,Eldoret,private_car,37.5,196,14700.0,0.17,2499.0,2.499,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003582,Williams Inc,YFO,Banking & Finance,EMP-YFO-03582,Garissa,tuk_tuk,11.6,167,3874.4,0.095,368.068,0.368068,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013174,Smith Wood and Clarke,NRA,Healthcare,EMP-NRA-13174,Kisii,matatu_14seater,19.3,187,7218.2,0.089,642.42,0.64242,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012515,Kelly Morton and Jones,VMW,Technology,EMP-VMW-12515,Kilifi,matatu_14seater,25.1,179,8985.8,0.089,799.736,0.799736,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011315,Turner-King,LXR,Media,EMP-LXR-11315,Kilifi,matatu_14seater,11.2,181,4054.4,0.089,360.842,0.360842,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011107,Wilson-Newman,DQT,Retail & FMCG,EMP-DQT-11107,Embu,tuk_tuk,12.8,161,4121.6,0.095,391.552,0.391552,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012196,Burton Morton and Phillips,GNY,Manufacturing,EMP-GNY-12196,Mombasa,private_car,39.1,230,17986.0,0.17,3057.62,3.05762,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002525,Webb and Sons,UGP,Manufacturing,EMP-UGP-02525,Nyeri,boda_boda,15.3,214,6548.4,0.113,739.969,0.739969,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004383,Skinner Collins and Rowe,UJT,Technology,EMP-UJT-04383,Kilifi,matatu_14seater,11.3,221,4994.6,0.089,444.519,0.444519,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012884,Shah King and Taylor,KSD,Construction,EMP-KSD-12884,Nakuru,private_car,29.4,221,12994.8,0.17,2209.116,2.209116,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003656,Evans-Howard,QWO,Construction,EMP-QWO-03656,Meru,matatu_14seater,29.3,197,11544.2,0.089,1027.434,1.027434,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003219,Martin-Smith,DJN,Manufacturing,EMP-DJN-03219,Kitui,walk_or_cycle,4.5,182,1638.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011268,Clarke PLC,SIB,Manufacturing,EMP-SIB-11268,Eldoret,boda_boda,17.7,238,8425.2,0.113,952.048,0.952048,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013856,Evans-Russell,OBV,Telecommunications,EMP-OBV-13856,Kisumu,walk_or_cycle,3.3,230,1518.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0005694,Miller and Sons,ZHO,Telecommunications,EMP-ZHO-05694,Nyeri,tuk_tuk,13.6,249,6772.8,0.095,643.416,0.643416,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000346,Banks and Sons,MXC,Logistics,EMP-MXC-00346,Thika,matatu_14seater,19.5,219,8541.0,0.089,760.149,0.760149,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006993,Fisher-Jones,DYD,Construction,EMP-DYD-06993,Meru,matatu_14seater,15.4,195,6006.0,0.089,534.534,0.534534,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0008498,Johnson LLC,PIM,Manufacturing,EMP-PIM-08498,Kitui,matatu_14seater,30.8,240,14784.0,0.089,1315.776,1.315776,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013355,Wade PLC,RNI,Manufacturing,EMP-RNI-13355,Machakos,private_car,21.6,195,8424.0,0.17,1432.08,1.43208,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002806,Williams Inc,MAG,Healthcare,EMP-MAG-02806,Kilifi,train_sgr,58.1,166,19289.2,0.021,405.073,0.405073,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009455,Smith Robinson and Pearce,DLM,Manufacturing,EMP-DLM-09455,Kilifi,boda_boda,20.6,245,10094.0,0.113,1140.622,1.140622,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007586,Heath-Smith,BME,Insurance,EMP-BME-07586,Mombasa,boda_boda,15.5,229,7099.0,0.113,802.187,0.802187,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014739,Ward-John,QXC,Real Estate,EMP-QXC-14739,Kisumu,matatu_14seater,32.3,245,15827.0,0.089,1408.603,1.408603,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003997,Taylor PLC,ISZ,Agriculture,EMP-ISZ-03997,Machakos,private_car,31.9,177,11292.6,0.17,1919.742,1.919742,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007591,Heath-Smith,BME,Insurance,EMP-BME-07591,Kisii,private_car,16.3,182,5933.2,0.17,1008.644,1.008644,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014482,Knight-Walker,YHJ,Manufacturing,EMP-YHJ-14482,Mombasa,matatu_14seater,14.3,209,5977.4,0.089,531.989,0.531989,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012864,Shah King and Taylor,KSD,Construction,EMP-KSD-12864,Kisumu,taxi_cab,24.1,218,10507.6,0.17,1786.292,1.786292,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007080,Barber-Metcalfe,TPV,Banking & Finance,EMP-TPV-07080,Kitui,tuk_tuk,13.9,206,5726.8,0.095,544.046,0.544046,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006345,Yates Ltd,GLX,Education,EMP-GLX-06345,Kitui,matatu_14seater,10.6,245,5194.0,0.089,462.266,0.462266,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002365,Allen Ltd,DRV,Agriculture,EMP-DRV-02365,Kitui,boda_boda,10.3,224,4614.4,0.113,521.427,0.521427,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009457,Smith Robinson and Pearce,DLM,Manufacturing,EMP-DLM-09457,Kisii,matatu_14seater,16.0,243,7776.0,0.089,692.064,0.692064,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010922,Bennett Inc,ICI,Education,EMP-ICI-10922,Kisumu,private_car,12.1,243,5880.6,0.17,999.702,0.999702,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011244,Roberts-Carter,JEE,Agriculture,EMP-JEE-11244,Nakuru,private_car,12.1,167,4041.4,0.17,687.038,0.687038,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014068,Smith-Atkinson,FRA,Agriculture,EMP-FRA-14068,Machakos,private_car,23.3,243,11323.8,0.17,1925.046,1.925046,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009965,Shaw Ltd,ZVY,Banking & Finance,EMP-ZVY-09965,Kisii,matatu_14seater,21.9,184,8059.2,0.089,717.269,0.717269,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012892,Jenkins-Miah,TUP,Media,EMP-TUP-12892,Thika,company_bus,42.3,194,16412.4,0.029,475.96,0.47596,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000710,Payne Group,KWU,Technology,EMP-KWU-00710,Kisii,private_car,30.6,238,14565.6,0.17,2476.152,2.476152,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000748,Flynn Davis and Harrison,CUA,Agriculture,EMP-CUA-00748,Kakamega,private_car,26.2,181,9484.4,0.17,1612.348,1.612348,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002566,Evans Hunt and Murphy,AHB,Real Estate,EMP-AHB-02566,Kilifi,boda_boda,18.0,187,6732.0,0.113,760.716,0.760716,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006483,Crawford Norton and Shaw,KAM,Retail & FMCG,EMP-KAM-06483,Kisii,tuk_tuk,11.1,221,4906.2,0.095,466.089,0.466089,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0005554,Davies PLC,XJL,Energy & Petroleum,EMP-XJL-05554,Nairobi,taxi_cab,12.5,227,5675.0,0.17,964.75,0.96475,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004723,Clarke-Knight,TXR,Education,EMP-TXR-04723,Kisii,tuk_tuk,12.8,201,5145.6,0.095,488.832,0.488832,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002131,Greenwood-Newman,LNV,Technology,EMP-LNV-02131,Machakos,boda_boda,8.1,220,3564.0,0.113,402.732,0.402732,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004776,Hobbs Smith and McDonald,VXV,Hospitality,EMP-VXV-04776,Thika,boda_boda,16.5,178,5874.0,0.113,663.762,0.663762,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0003082,Khan LLC,ZAX,Banking & Finance,EMP-ZAX-03082,Kakamega,boda_boda,16.8,218,7324.8,0.113,827.702,0.827702,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000268,Tyler Oliver and Taylor,UKA,Energy & Petroleum,EMP-UKA-00268,Eldoret,boda_boda,13.7,171,4685.4,0.113,529.45,0.52945,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0001599,Brown-Wells,WAQ,Banking & Finance,EMP-WAQ-01599,Nakuru,train_sgr,39.1,194,15170.8,0.021,318.587,0.318587,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002629,Davey Tucker and Hartley,CFF,Manufacturing,EMP-CFF-02629,Kakamega,matatu_14seater,13.2,164,4329.6,0.089,385.334,0.385334,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011406,Clark-Duncan,CHW,Insurance,EMP-CHW-11406,Garissa,matatu_14seater,24.5,170,8330.0,0.089,741.37,0.74137,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006433,Morgan Russell and Walsh,LCR,Construction,EMP-LCR-06433,Embu,matatu_14seater,18.6,162,6026.4,0.089,536.35,0.53635,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002834,Williams Inc,MAG,Healthcare,EMP-MAG-02834,Kitui,matatu_14seater,21.8,165,7194.0,0.089,640.266,0.640266,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012701,Bull O'Connor and Hill,UNJ,Construction,EMP-UNJ-12701,Meru,boda_boda,20.2,186,7514.4,0.113,849.127,0.849127,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009206,Knowles Ltd,IMM,Energy & Petroleum,EMP-IMM-09206,Thika,tuk_tuk,12.7,220,5588.0,0.095,530.86,0.53086,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013035,Jones Group,FPO,Media,EMP-FPO-13035,Kitui,matatu_14seater,9.1,212,3858.4,0.089,343.398,0.343398,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010835,O'Neill Roberts and Hall,CKB,Insurance,EMP-CKB-10835,Nakuru,boda_boda,9.6,222,4262.4,0.113,481.651,0.481651,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006291,Yates Ltd,GLX,Education,EMP-GLX-06291,Kitui,matatu_14seater,29.3,225,13185.0,0.089,1173.465,1.173465,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000304,Bartlett Inc,IQN,Banking & Finance,EMP-IQN-00304,Kilifi,matatu_14seater,29.0,197,11426.0,0.089,1016.914,1.016914,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011640,Williams Khan and Grant,MIY,Logistics,EMP-MIY-11640,Nakuru,matatu_14seater,26.2,183,9589.2,0.089,853.439,0.853439,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007488,Walker-Webster,WIC,Logistics,EMP-WIC-07488,Eldoret,taxi_cab,9.9,231,4573.8,0.17,777.546,0.777546,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011959,Davies-Barlow,UIM,Agriculture,EMP-UIM-11959,Kilifi,train_sgr,23.0,229,10534.0,0.021,221.214,0.221214,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014062,Smith-Atkinson,FRA,Agriculture,EMP-FRA-14062,Nyeri,matatu_14seater,27.2,223,12131.2,0.089,1079.677,1.079677,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013777,Grant and Sons,ISF,Banking & Finance,EMP-ISF-13777,Embu,private_car,22.9,241,11037.8,0.17,1876.426,1.876426,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007567,Heath-Smith,BME,Insurance,EMP-BME-07567,Nakuru,private_car,31.0,225,13950.0,0.17,2371.5,2.3715,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004499,Schofield-Thomas,STP,Healthcare,EMP-STP-04499,Garissa,matatu_14seater,28.5,220,12540.0,0.089,1116.06,1.11606,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0013240,Johnston-Wilkinson,PIK,Healthcare,EMP-PIK-13240,Kisumu,private_car,14.5,183,5307.0,0.17,902.19,0.90219,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0001945,Potter Inc,DLX,Insurance,EMP-DLX-01945,Meru,matatu_14seater,19.7,178,7013.2,0.089,624.175,0.624175,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006641,Hart Group,QEN,Construction,EMP-QEN-06641,Mombasa,matatu_14seater,31.3,236,14773.6,0.089,1314.85,1.31485,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0005440,Morris and Sons,QMM,Technology,EMP-QMM-05440,Nakuru,private_car,17.5,244,8540.0,0.17,1451.8,1.4518,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0000501,Stokes Evans and Owen,QNI,Healthcare,EMP-QNI-00501,Machakos,private_car,25.6,233,11929.6,0.17,2028.032,2.028032,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006816,Dixon-Gough,PYO,Retail & FMCG,EMP-PYO-06816,Embu,private_car,33.4,177,11823.6,0.17,2010.012,2.010012,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007853,Johnson-Anderson,MXE,Banking & Finance,EMP-MXE-07853,Garissa,private_car,31.7,196,12426.4,0.17,2112.488,2.112488,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007211,Carey Smith and Cole,YPI,Manufacturing,EMP-YPI-07211,Eldoret,tuk_tuk,11.9,208,4950.4,0.095,470.288,0.470288,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006294,Yates Ltd,GLX,Education,EMP-GLX-06294,Kakamega,matatu_14seater,17.9,238,8520.4,0.089,758.316,0.758316,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014195,Thompson and Sons,YHO,Technology,EMP-YHO-14195,Meru,company_bus,27.2,160,8704.0,0.029,252.416,0.252416,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0009322,Cooper-Newton,GFV,Hospitality,EMP-GFV-09322,Kilifi,matatu_14seater,29.8,242,14423.2,0.089,1283.665,1.283665,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010914,Bennett Inc,ICI,Education,EMP-ICI-10914,Garissa,taxi_cab,14.6,201,5869.2,0.17,997.764,0.997764,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012546,Griffiths-Brennan,LWG,Education,EMP-LWG-12546,Mombasa,matatu_14seater,20.9,234,9781.2,0.089,870.527,0.870527,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0011296,Turner-King,LXR,Media,EMP-LXR-11296,Nakuru,private_car,20.0,179,7160.0,0.17,1217.2,1.2172,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0014076,Smith-Atkinson,FRA,Agriculture,EMP-FRA-14076,Kitui,matatu_14seater,9.5,192,3648.0,0.089,324.672,0.324672,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0010043,White and Sons,SRU,Energy & Petroleum,EMP-SRU-10043,Nyeri,taxi_cab,11.0,226,4972.0,0.17,845.24,0.84524,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0007360,Oliver Ltd,ORI,Manufacturing,EMP-ORI-07360,Kitui,private_car,30.2,205,12382.0,0.17,2104.94,2.10494,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0012762,Kaur-Duffy,NCE,Media,EMP-NCE-12762,Nairobi,boda_boda,15.5,167,5177.0,0.113,585.001,0.585001,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0002689,Martin-Kirby,EOL,Logistics,EMP-EOL-02689,Nakuru,private_car,30.3,232,14059.2,0.17,2390.064,2.390064,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0006032,Watts Inc,NQF,Energy & Petroleum,EMP-NQF-06032,Meru,walk_or_cycle,2.1,210,882.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004432,Walker Williams and Jones,SAI,Media,EMP-SAI-04432,Kisumu,private_car,18.7,207,7741.8,0.17,1316.106,1.316106,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0004063,Brooks PLC,EWR,Media,EMP-EWR-04063,Eldoret,company_bus,34.4,175,12040.0,0.029,349.16,0.34916,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-0005826,Gill-Hale,OHY,Hospitality,EMP-OHY-05826,Eldoret,matatu_14seater,12.8,176,4505.6,0.089,400.998,0.400998,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
